Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1327578720,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327578780,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327578840,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327578900,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327578960,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579020,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579080,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579140,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579200,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579260,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579320,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579380,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579440,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579500,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579560,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579620,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579680,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579740,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579800,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579860,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579920,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327579980,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580040,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580100,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580160,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580220,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580280,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580340,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580400,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580460,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580520,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580580,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580640,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580700,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580760,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580820,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580880,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327580940,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581000,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581060,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581120,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581180,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581240,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581300,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581360,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581420,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581480,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581540,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581600,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581660,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581720,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581780,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581840,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581900,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327581960,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582020,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582080,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582140,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582200,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582260,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582320,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582380,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582440,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582500,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582560,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582620,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582680,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582740,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582800,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582860,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582920,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327582980,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583040,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583100,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583160,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583220,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583280,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583340,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583400,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583460,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583520,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583580,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583640,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583700,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583760,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583820,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583880,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327583940,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584000,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584060,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584120,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584180,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584240,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584300,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584360,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584420,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584480,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584540,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584600,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584660,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584720,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584780,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584840,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584900,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327584960,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585020,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585080,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585140,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585200,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585260,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585320,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585380,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585440,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585500,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585560,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585620,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585680,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585740,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585800,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585860,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585920,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327585980,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586040,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586100,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586160,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586220,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586280,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586340,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586400,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586460,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586520,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586580,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586640,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586700,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586760,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586820,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586880,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327586940,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587000,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587060,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587120,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587180,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587240,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587300,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587360,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587420,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587480,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587540,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587600,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587660,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587720,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587780,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587840,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587900,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327587960,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588020,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588080,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588140,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588200,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588260,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588320,6.31,6.31,6.31,6.31,0.2,1.262,6.31
1327588380,6.27,6.27,6.27,6.27,0.69803068,4.376652364,6.27
1327588440,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588500,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588560,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588620,6.27,6.27,6.27,6.27,1.73010381,10.84775089,6.27
1327588680,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588740,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588800,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588860,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588920,6.27,6.27,6.27,6.27,1.71526587,10.75471701,6.27
1327588980,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589040,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589100,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589160,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589220,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589280,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589340,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589400,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589460,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589520,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589580,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589640,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589700,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589760,6.27,6.27,6.27,6.27,1.5730351,9.862930077,6.27
1327589820,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327589880,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327589940,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590000,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590060,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590120,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590180,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590240,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590300,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590360,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590420,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590480,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590540,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590600,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590660,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590720,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590780,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590840,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590900,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327590960,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591020,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591080,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591140,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591200,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591260,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591320,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591380,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591440,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591500,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591560,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591620,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591680,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591740,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591800,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591860,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591920,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327591980,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592040,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592100,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592160,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592220,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592280,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592340,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592400,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592460,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592520,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592580,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592640,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592700,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592760,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592820,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592880,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327592940,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593000,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593060,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593120,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593180,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593240,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593300,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593360,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593420,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593480,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593540,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593600,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593660,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593720,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593780,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593840,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593900,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327593960,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594020,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594080,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594140,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594200,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594260,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594320,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594380,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594440,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594500,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594560,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594620,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594680,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594740,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594800,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594860,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594920,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327594980,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595040,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595100,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595160,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595220,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595280,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595340,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595400,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595460,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595520,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595580,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595640,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595700,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595760,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595820,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595880,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327595940,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596000,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596060,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596120,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596180,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596240,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596300,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596360,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596420,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596480,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596540,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596600,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596660,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596720,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596780,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596840,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596900,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327596960,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597020,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597080,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597140,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597200,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597260,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597320,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597380,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597440,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597500,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597560,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597620,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597680,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597740,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597800,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597860,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597920,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327597980,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598040,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598100,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598160,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598220,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598280,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598340,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598400,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598460,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598520,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598580,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598640,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598700,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598760,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598820,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598880,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327598940,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599000,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599060,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599120,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599180,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599240,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599300,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599360,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599420,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599480,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599540,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599600,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599660,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599720,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599780,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599840,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599900,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327599960,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600020,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600080,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600140,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600200,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600260,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600320,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600380,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600440,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600500,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600560,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600620,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600680,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600740,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600800,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600860,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600920,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327600980,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601040,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601100,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601160,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601220,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601280,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601340,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601400,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601460,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601520,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601580,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601640,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601700,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601760,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601820,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601880,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327601940,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602000,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602060,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602120,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602180,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602240,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
1327602300,6.27,6.27,6.27,6.27,0.35093105,2.200337684,6.27
